,Date,user_id,comments
5114,"August 1, 2006 7:12PM",toomanyfumes,"but is there any way a rambler is worth over $16,000?
http://milwaukee.craigslist.org/car/188808830.html"
5115,"August 1, 2006 10:15PM",Mr_Shiftright,"""but is there any way a rambler is worth over $16,000? ""....

ah.......no.........

porsche 912 engine: the 356 powerplant is really hard to juice---it's really a too-developed engine already. the porsche engineers did not leave much hp on the table. i suppose you could conceivably get 150 hp out of one with a big-bore, lots of head work, crank-fire ignition, headers, etc, but it would definitely be a ""hand grenade"" engine.

i mean think about it...150 hp out of a 1.6 liter pushrod engine? c'mon.....

i could ask the porsche engine rebuilders in my neighborhood, they would know...."
5116,"August 2, 2006 4:59AM",turboshadow,"there are a couple of pinto mailing lists around. they have a pretty devoted group of followers.

i always thought the cruising wagons were really neat, but i was 13 or so when they came out, so i guess you could call my judgement into question. i wanted to perform a pangra conversion on one.

turboshadow"
5117,"August 2, 2006 5:36AM",andre1969,"i'll admit that occasionally i'll get a bit nostalgic for my first car, a 1980 malibu coupe, but in retrospect i don't think i'd ever want it back. i see them all the time at the swap meets at carlisle. i think nowadays they're a popular car to rod, because they were about the smallest, lightest, body-on-frame car that gm ever made. plus, the monte carlo has been done to death, whereas the 1978-81 malibu coupe was comparatively rare and unique.

at the time, in the late 80's, it was actually the musclecar among my group of friends. but compared to a pinto, '80 accord 4-cyl mustang, 4-cyl fairmont, cavalier, a '79 sunbird, an '83 stanza, tercel, escort, and a neglected '72 dart that could barely go over 50 mph, my 115 hp v-6 malibu didn't have to try very hard.

and while it seemed like a big, roomy car at the time, in more recent times when i've sat in them at swap meets and such, they just don't seem as big inside as i remember. i guess that's the whole ""rose tinted glasses"" thing?

come to think of it, i replaced that malibu with an older car that was superior in just about every respect...a 1969 dart gt! it just had a slant six, but it was faster, got better fuel economy, more reliable, easier to work on, and with the right tires handled at least as good. larger trunk, although it was shallower. it was a little narrower inside, but i'd say front legroom was actually a bit better than the malibu was. rear legroom was worse, but i could still fit back there more easily than i could in, say, a modern w-body. and the ride was a little worse. the steering definintely had that 60's car feel to it, with overboosted steering and no road feel, whereas the malibu did have a much more modern feel to it. and the dart had nonpower drums, compared to power disc/drums for the malibu, but i had no trouble adjusting.

now if i could get that dart back, i would in a heartbeat. but in all honesty, probably not the malibu."
5118,"August 2, 2006 5:59AM",lemko,"a friend of mine had two of those malibus - a 1982 sedan that was purchased new by his parents and had a 229 cid v-6 and a 1980 model he later got on his own with a 267 cid v-8. both were that teal blue color with dark blue cloth interior. during the early '80s, the pennsylvania state police used these malibus. unusually enough, they all came with the factory sport wheels."
5119,"August 2, 2006 6:10AM",qbrozen,"mine was a '79 cj7. i definitely want one of those again!

i still have the windshield assembly (frame, glass, wiper assembly, and light bar) from that jeep, sitting in my parents garage loft for .... 15 years now! waiting for a worthy recipient."
5120,"August 2, 2006 6:14AM",andre1969,"my grandparents had a 1982 malibu wagon with the 229 v-6. they hated it. i didn't think the 229 was really that bad in my '80 coupe, but the wagon probably weighed about 300 pounds more, and by '82 the 229 was down a bit to 110 hp, plus probably had more emissions crap on it.

their previous car was a 1972 impala 4-door hardtop with a 350-2bbl. hardly a powerhouse, but it probably explains why they had so much trouble adjusting to that weak malibu. i remember grandmom figuring out, on a hot april day about 2 months after they bought the car, that the back windows didn't roll down on it, and that really pissed her off. once the ecu went out for the second time, they traded it on an '85 lesabre which was powerful enough and pretty reliable, at least until the typical old/age neglect stuff started to set in.

i do remember seeing some '82-83 malibu police cars around here, used mainly as county cars. i think the county mainly used mopar f- and m-bodies, but some malibus made it into the mix."
5121,"August 2, 2006 7:35AM",lemko,actually used m-body 1981 chrysler lebarons as their squads. usually police cars were plymouth gran furies or dodge diplomats.
5122,"August 2, 2006 8:08AM",lemmer,"really old school corolla.

how much for a johnson? what the heck does celebrity styling mean?

$5500 for a daihatsu?

same money for a monza?

a caprice for those of us who adore 24"" wheels and the simpsons."
5123,"August 2, 2006 8:28AM",andre1969,"but that johnson thing looks like it's based on an '85-era camaro! at least, that looks like a camaro dash and door inserts!

usually it seemed those neoclassic things were based on '83-86 cougars, so it's kinda interesting to see one based on something different. maybe ""celebrity styling"" means that they used some chevy celebrity components in it? :p other than that, it's just the seller trying to hype it up i guess. i mean, it says ""superstar"" on the beat-up pair of adidas i'm wearing, but i'm not exactly famous. :shades:"
5124,"August 2, 2006 8:29AM",andre1969,"but doesn't that corolla look like it's trying to rip off a mustang ii fastback? i mean, check out the mug shot of it, and the taillights. even the profile seems a bit similar."
5125,"August 2, 2006 8:33AM",qbrozen,"daihatsu mantra for the severely reality-impaired:
rare opportunity to own a vehicle rapidly increasing in value.

i'm a huge simpsons fan, but i would never drive around in that thing! the fit and finish of the dash cover alone says volumes about the quality of the job here.
and just what the heck does ""mf+g"" mean??"
5126,"August 2, 2006 9:47AM",Mr_Shiftright,"i was listening to a comedian on sirius radio talking about what he'd do if he had a billion dollars (#1. change his name legally to something truly disgusting and then give money to politicians and charities and make them announce where the money came from).....anyway, if i had a billion i'd buy and publicly crush cars like the johnson, to try and save the world from bad taste....or i'd buy them all (or as many as i could find, offering a high price) and put all of them back on the market at the same time for $100 apiece. that should kill resale value even more. if i just attempted to destroy them, i might miss one or two and they'd be more valuable, thereby thwarting my evil plans."
5127,"August 2, 2006 10:13AM",andre1969,"a demolition derby using nothing but zimmers, tiffanies, johsons, phaetons, and all those other neoclassic things that were based on regular 80's car?"
5128,"August 2, 2006 10:16AM",au1994,"i've always had a soft spot for monza's for some reason, not a 5500 soft spot luckily.

i bet this thing handles like a dump truck with a v-8. i've heard horror stories about changing the rear plugs."
5129,"August 2, 2006 10:54AM",Mr_Shiftright,"you just have to loosen the motor mounts and jack the engine up, as i recall.

i like the idea of a bad taste demo derby! we could put steer horns on all the hoods and upholster the door panels in silver dollars. not only might various drivers be gored during collisions, but upon impact clouds of silver dollars will be showered on the cheering mobs....this will outdo the super bowl in gladitorial excess."
5130,"August 2, 2006 11:40AM",fintail,"i like the neoclassic demo derby too...great idea

""extremely rare"" in that it still runs

now this is a real suv, love the snorkel

another real suv

i assume this is a black hole

parts have to be impossible and i bet it's never fully sorted"
5131,"August 2, 2006 12:35PM",lemmer,"i've never understood what those zimmers and such are supposed to look like. are they trying to look like certain model vehicles, fit into a certain era, or what? i can't figure it out. all i know is that i've never seen one i liked."
5132,"August 2, 2006 12:36PM",qbrozen,"that '70 iia should be amended to read:
this one can be a daily driver if your daily drive does not involve driving over 50 mph for extended periods of time."
5133,"August 2, 2006 12:37PM",lemmer,i think that model of the maserati was the most sorted of the model run. i suspect it is still a pretty crappy car and is overpriced.
5134,"August 2, 2006 12:52PM",andre1969,"1977 bonneville brow-hamm. doesn't seem like a bad price, and looks like it's in good shape. but alas, it has the 301 v-8 (y-code in vin) which is about 27,000 miles past its expiration date! :p"
5135,"August 2, 2006 1:04PM",Mr_Shiftright,"that's what makes me so livid when i see a zimmer and such....they are a hodgepodge of different eras...pure styling chaos with no regard whatsoever for any kind of time-based, era-based, style-based harmony. it displays an appalling ignorance of car design. it looks like something designed in prison for a tattoo parlor. to paraphrase w.c. fields: ""it's a plumber's idea of the great gatsby""."
5136,"August 2, 2006 1:49PM",andre1969,"i think they're actually kinda interesting, in a twisted sort of way. the zimmer to me looks like it's trying to emulate a 60's toronado, eldorado, and riviera, all at once. those other ones though, like the tiffany, johnson, etc look like they're just going for a circa 1932-34 look."
5137,"August 2, 2006 2:33PM",steine13,"no surprise it still runs.
buddy of mine has an '87 na 5sp sedan that is a center bearing away from being a daily driver... as his commute is 30 mph or less, much like mine, he often does drive it to work.

if you know your stuff, these are great cars. they do have their problems, to be sure, but they were built extremely well. another friend has a whole collection of these, including an avant of that vintage that he put a 2.5 l volvo tdi into. he also has entire ""quarter"" suspensions powdercoated and ready to go hanging from the rafters in his garage...

and yes, the t q av 5sp is really rare....

-mathias"
5138,"August 2, 2006 2:43PM",fintail,"sadly, those cars too often fell into the hands of those who didn't know their stuff. they weren't able to take abuse and neglect like some other cars. i always thought those early avants were pretty cool looking, especially for the time...modern."
5139,"August 2, 2006 4:01PM",lemko,have you ever seen the zimmer quicksilver based on the pontiac fiero? that car looks as if it's trying to emulate an early '70s grand prix.
5140,"August 2, 2006 7:23PM",british_rover,"the 1968 iia with the diesel is the most desirable of that group.

the 109 would be neat but the long wheelbase rovers are a pain in the [non-permissible content removed] to drive without the brake and steering updates.

that 1964 series ii model is not only a black whole but it is not a 1964. it is a series ii but it cannot be a 1964 as series ii prodution stopped in 1961.

http://www.landrovercentre.com/history/history_land_rover.htm"
5141,"August 3, 2006 6:09AM",lemmer,"not a project, but thought this g35 was funny because of all the cigarette smoke in the pictures. i bet chimney-boy has some nice smelling cars for sale.

i sold my g35. i only have an rx300 and a pilot now. i predict that i will die from boredom within two weeks."
5142,"August 3, 2006 6:12AM",qbrozen,"i only have an rx300 and a pilot now. i predict that i will die from boredom within two weeks.

oh, come now. the human being is a resilient creature that can adapt to severe conditions. i give you 3 weeks."
5143,"August 3, 2006 6:27AM",british_rover,"wow you know you got a problem when you can't stop smoking long enough to take some pictures.

never driven a pilot before but i sympathize with the rx300 ughh."
5144,"August 3, 2006 6:39AM",lemmer,"i put some 18"" wheels and tires from an rx400h on it. that helped a huge amount. i no longer fear going the speed limit on slightly curved roads.

i am going to look at this 944 turbo today.

more info from an email:

the car is in good mechanical condition and doesn't need any repairs. i've owned the car for 10 years and kept up with all the maintenance. the timing and balance shaft belts have been replaced regularly. all oil leaks have been repaired. the last oil leak was the oil pan gasket which i replaced less than 10k miles ago.

other repairs:
the a/c has been converted to r134a. the compressor has been replaced as well as the head unit.
the tires have maybe 10k on them and are z-rated.
brake master cylinder was also replaced.
i have replaced the clutch master cylinder and slave cylinder. i have not replaced the clutch, but previous original owner said it was replaced. front seats were professionally recovered in a high quality leather look vinyl.

it is original paint. the car has never been wrecked (to my knowledge and i'm 2nd owner) and has a clean carfax. i've included pics of the major dings and sunroof where paint is faded."
5145,"August 3, 2006 6:55AM",lilengineerboy,"for the car that gave rise to the taurus and the accord of the era i would say the styling was modern. all quattros prior to the very late 80s (89 maybe) or early 90s were manual. iirc it was a modified 016 transmission (from vw rabbit/quantum).
the 80s 5000 cs turbo quattro was rated at 150 or 160 hp, 0-60 was in the 8s somewhere and it got reasonable fuel economy. the cruise control never works because the plastic components weren't designed to stand up to that heat (climate control had similar maladies).
from a performance standpoint, the one to get is the '91 audi 200 20 valve avant quattro turbo. it was a precursor to the s4 and s6 and a great motor to swap in earlier vehicles (a ur-quattro perhaps)."
5146,"August 3, 2006 9:41AM",Mr_Shiftright,"the biggest downside to an old audi, even a very nice one, is that they are maintenance-intensive and the parts prices are astounding. i'd get pretty sick of $500 power steering hoses and $1,000 headlights on an s4."
5147,"August 3, 2006 10:40AM",qbrozen,"this '87 300e is pretty close to where i work. ultra low miles ... but $5k is alot for a 20-year-old.

boy oh boy, a $4k civic with a blown engine, rust, bad paint, and a busted windshield! what a deal!

the pics make this cj7 look so clean that it makes me suspicious.

arrrrgggg... i was pretty interested in this supra until i got to the word ""automatic.""

huh. not a project, but that's a heck of a cheap lease. probably one of those 10k per year deals.

too bad no pics of this roadmaster. but, come on, ""future classic""? ha! and can anyone here confirm 24 mpg?? i know gm is notorious for ultra-tall highway gearing ... but that still seems mighty optimistic to me."
5148,"August 3, 2006 10:49AM",Mr_Shiftright,"cgm x hpl x hcf = agm

where claimed gas mileage is 24, x hpl (human propensity to lie)= 1 (constant) x hyperbole correction factor = .75 = your agm or actual gas mileage, or in this case 18 mmpg."
5149,"August 3, 2006 10:51AM",andre1969,"according to the epa website, the '92 roadmaster wagon with the 350 was rated at 16/25. when they went lt-1 for 1994-96, they actually went up a bit to 17/26!

the 350 that they used in 1992 was a tbi unit that wasn't especially powerful...185 hp iirc. but it was pretty torquey, something like 300 foot-pounds. and at a fairly low rpm. so it could move a lot of weight without struggling very hard.

now if you took good care of it all these years and drove it fairly gently, i'd imagine 24 on the highway might still be attainable."
5150,"August 3, 2006 10:58AM",lemmer,"300e - any modern car that is claimed to need a tuneup scares me. what is there to tuneup in a car run by computers? if it is just spark plugs, why not spend a few minutes and a few dollars replacing them?

civic - maybe if he parted out every nut and bolt on ebay...

cj7 - i have a friend who recently bought one for $3500 that looked similarly clean. it could probably use a carb rebuild, but that is about it. seemed like a great deal to me."
5151,"August 3, 2006 11:04AM",lemmer,"a mb diesel beater - funny thing is that the guy isn't asking $5k for it like most of these jokers.

i am a little excited about this land cruiser. my wife never seems to think stuff like this is such a great idea."
5152,"August 3, 2006 11:12AM",fintail,"yeah that low mileage 300e seems off somehow...it's been exposed to elements if anything, i see rear seat sag that looks like a car with 4x the mileage.

unusual stude

don't click if you just ate"
5153,"August 3, 2006 11:51AM",jaserb,"this could be either a very good deal - ie, the guy did all the expensive stuff and ran out of time / motivation / money / spousal patience - or it could be a nightmare.

http://washingtondc.craigslist.org/nva/car/189647640.html

-jason"
5154,"August 3, 2006 11:54AM",lemmer,"who knows? he doesn't give us a description of the body, paint, interior, etc. 10 or so wires to hook up? i vote nightmare."
5155,"August 3, 2006 12:45PM",au1994,"man, that's a heck of a price for the land cruiser. looks nice, but at 235k miles there's bound to be trouble on the horizon."
5156,"August 3, 2006 1:07PM",lemmer,i was figuring he must have replaced most of the major mechanical components once or twice already. the thing probably is as loose as can be at that mileage.
5157,"August 3, 2006 1:17PM",au1994,"yeah, thats whats in the back of my mind as well, but man, say so in your ad!!

that's a major selling point for a rig like this. but you're right, unless that suspension has had a thorough once over, its probably a bouncy ride and scary amounts of steering play."
5158,"August 3, 2006 2:04PM",Mr_Shiftright,"that lark might be fun with a v-8 4speed, price is okay if it's clean.

84 monte carlo -- unless there are about 40 $100 bills in the trunk, i don't think so.....

car i saw: 1997 bmw 318ic convertible for $6,000. problem is a few pinholes in the top, ac doesn't work. pleasant green with light green top. decent all around. problem is that the 318 is not one of bmw's high points.

seems too high a price for what's there. new top is $1,100, and fixing the ac is well, you know....whatever...."
5159,"August 3, 2006 3:08PM",fintail,the hump-hood mg
5160,"August 3, 2006 4:57PM",Mr_Shiftright,what's it doing with a fiberglass hood?
5161,"August 3, 2006 5:58PM",fintail,the original probably rusted away.
5162,"August 3, 2006 6:06PM",andre1969,"does fiberglass really save that much weight? for example, i know you can get fiberglass front fenders for the '67-69 dart. but c'mon, even the steel fenders probably only weight like 35-40 pounds each, if that. so how much does fiberglass really save?

now in some low-hp application like that mg, i could understand weight being a bit more important. but as small as those things are, stuff like hoods, fenders, etc are going to weigh less too.

unless i'm just really off with guessing weights? hey, it's happened before. i used to think the dog weighed about 70-75 pounds. until one day i picked him up out of curiosity and stepped on the bathroom scale while holding him and found out that oops, more like 110 pounds. and i wonder why i have back problems. :p"
5163,"August 3, 2006 10:03PM",ghulet,"i'm a bit late to the party with these comments, but at $5000, it should really be a 'no excuses' car, 54k miles or not (meaningless imo on a 20 yo car owned by someone very old, except that probably not much has been done)....needs a/c 'recharge'? (or perhaps a $2000 compressor or condenser, this is the second oldest...well, you know), no radio?, needs a 'tune-up' (the oldest line of...). sadly, i'd rather have my mom's 300e, even with the ugly color and 8x the miles, just cuz i know it's not neglected, and at probably be 1/4 the price. last, every advertised used mercedes on earth, inexplicably, has a 'leather' interior (that one has mb-tex, not that it's a bad thing, but you can tell by the stitch pattern very easily, especially on 124s). i think that's about a $3000-3500 car."
5164,"August 4, 2006 6:24AM",lemmer,"i drove the 944 turbo i posted about yesterday. it is owned by a mechanic. to sum it up: mechanically, great; everything else, not so great.

it needs a paint job. it has the original paint job - no wrecks, no bodywork, just completely worn out paint. the wheels look great and the tires are new. the interior has threadbare carpet, but the seats are good, and the dash is good.

the owner has done all the work on it himself. the car has all of the problem areas fixed - oil leaks, power steering leaks, timing belt/water pump, motor mounts, hardened engines hoses and vacuum lines (from all that turbo heat), etc. he has replaced all of this stuff and a lot more. the car is fast, and the clutch and transmission feel great.

so how much trouble would i be in for? option one is to drive it for a year and leave it alone and sell it on ebay when i get tired of it. option two is to put some $ into carpet and paint. either way, i wouldn't likely keep it more than a year or so, and i want to minimize my losses over that time.

i am going to check out this supposedly no needs 944t. if this car is really as nice as claimed, is it worth $11,000 versus the $5,900 for the other?"
5165,"August 4, 2006 7:17AM",qbrozen,"i like that mg. just locate a new original hood and have it painted.

anyone know offhand what kind of power that i6 put out? is the car a great deal heavier than an mgb?"
5166,"August 4, 2006 7:27AM",lemmer,"i am thinking 137hp with about 250 extra lbs, but i might have imagined that.

it was supposed to be like a healey, but people didn't buy it (literally and figuratively)."
5167,"August 4, 2006 9:02AM",Mr_Shiftright,"the mgc puts out decent power, but it's mostly on the high end. the car is a better highway car than it is a throw around or stoplight type of vehicle.

the engine itself has no relationship to austin healey at all and many parts, like engine and suspension do not interchange with an mgb.

944t -- a shabby porsche is never a good investment. they are basically sale-proof unless deeply discounted, and i don't think you're going to make a $5,000 944 into an $11,000 944 by merely adding $6,000....if you buy the $5k car and something mechanical comes up, you're sunk in a hole you've never get out of. but if you buy the very sharp $11,000 car, you can repair the problem and still bail out even or slightly behind."
5168,"August 4, 2006 9:36AM",qbrozen,"i'm assuming this pic is from when the car was new?

this is just an absurd asking price.

how do you know you are over your head? well, maybe when you say you don't want to finish a project because you bought a bike .... but will take another project in exchange??"
5169,"August 4, 2006 9:40AM",Mr_Shiftright,"don't choke but he'll probably get that price on the impala ss.

no, you're right, it makes no sense but supply and demand dictates and this price is achievable."
5170,"August 4, 2006 9:41AM",british_rover,"yeah there is a cult following for that car and 16,000 dollars for a really low mileage one that is clean and has not been chopped up by aftermarket parts is doable."
5171,"August 4, 2006 9:43AM",qbrozen,"i know they are desirable by some folks ... but for that kind of money at that age, there are much better cars available. i would hope buyers would realize that .... but then again ..."
5172,"August 4, 2006 9:47AM",Mr_Shiftright,"the rare, almost unheard of phenomenon, of a 4-door sedan becoming a hot collectible. the only other one i can think of is the jaguar mkii of the 1960s. by ""hot"" i mean lots of phone calls late at night and a quick sale within days or a week. (way more buyers than cars available).

of course, this applies to nice cars, not rats or projects.

i also got to thinking about the rare case of a coupe version of a car being worth more than its convertible version. i thought of two---the corvette split window from 1963 and the mercedes gullwing."
5173,"August 4, 2006 9:51AM",british_rover,i saw a split window maybe three or four days ago and about gave my wife a stroke trying to make a u-turn in traffic to follow it.
5174,"August 4, 2006 10:14AM",fintail,you don't find em like this much anymore
5175,"August 4, 2006 10:35AM",Mr_Shiftright,"nice but you can buy a mid 90s bmw 3 series in nice shape for the same money, and really an old 325 is nothing special...it will drive and smell like an old bmw, which means hard as a rock seats, marginal ac and the same repair bills as a 1997 bmw. i don't see the point in paying double blue book for this car."
5176,"August 4, 2006 10:36AM",lilengineerboy,"wrong car, wrong engine, too late, not a muscle car...
olds 442
asking a mere $8000"
5177,"August 4, 2006 10:58AM",jlflemmons,"let's see, now...

current bid is $150. seems about right. you think the seller could at least get the name right (salon, not solon) but then again, he does think this beast is worth more than it cost new."
5178,"August 4, 2006 11:19AM",Mr_Shiftright,that is one of the most clueless ads i've seen on ebay in a longgggg time.
5179,"August 4, 2006 11:30AM",oregonboy,"i'm going to need a lot more info to convince me the an 83 vw van is worth $28,000. (that's right... 3 zeros)

http://eugene.craigslist.org/car/188364487.html

james"
5180,"August 4, 2006 11:31AM",british_rover,they better be one hell of a porsche engine in it.
5181,"August 4, 2006 11:32AM",au1994,i'm tempted to call ol' marvin myself and ask him one simple question : wtf??
5182,"August 4, 2006 11:33AM",lemmer,"well...it has a porsche engine, but of course the problem is that a superb '83 911 isn't worth $28k. come to think of it, a really nice 911 and a nice van together aren't likely worth that much.

i guess she figured there was no sense providing pictures and a description as no body is going to call regardless."
5183,"August 4, 2006 11:36AM",lemmer,"i can't remember the last time someone posted a car with a comment that you could buy it and get it nice shape without getting in over your head.

come on, surely someone can find a viable project."
5184,"August 4, 2006 12:12PM",lilengineerboy,"go westy
prepare for sticker shock"
5185,"August 4, 2006 2:03PM",ghulet,"...or perhaps, expensive cheap cars (aka, how much drama can you buy for $3500?):

http://chicago.craigslist.org/chc/car/190030750.html

http://chicago.craigslist.org/sox/car/190137467.html

i can think of few things scarier than a needy 928 or w140 mercedes."
5186,"August 4, 2006 2:09PM",nwng,"look at it this way, you can have it with the color of your choice.

pardon my ignorance on the 944t, does it have a boost gauge? is it working properly? does the turbo sounds okay?"
5187,"August 4, 2006 2:55PM",xwesx,"the mb cracks me up..... ""this is not a piece of crap. i am moving out of town"" and yet the title says ""for sale or trade."" uhuh. :sick:"
5188,"August 4, 2006 7:50PM",Mr_Shiftright,"the problem is that labor costs are so high and these old beaters are way more complex than a 68 dodge dart.

for instance, just about any used car is now automatically junk if it needs an engine.

all the easy projects have been done already it seems.

why do you think car donations became such a big business? because nobody could sell this junk to anyone anymore."
5189,"August 5, 2006 11:34AM",lilengineerboy,1968 mercedes benz 280 sl
5190,"August 5, 2006 11:46AM",fintail,"it does look nice in that color, and in those pics. location makes me leery though, those cars can rust hard. you can get a really nice one for 20k, so you have to be careful.

not really a project, but a nice 107"
5191,"August 5, 2006 2:42PM",ghulet,"i love that 560sl, and the price seems 'correct' (i still see lots of these a bit over $20k 'asking', which seems a bit dear for any 20 year-old car, and since its predecessor is in the same ballpark pricewise). i saw one today, also, though it was in a rather boring silver with black (i think) interior."
5192,"August 5, 2006 2:51PM",ghulet,"...though probably not so much with an automatic, and i think the price is a bit high, though in this condition with these miles, this has become a 'hard-to-find':

http://chicago.craigslist.org/nch/car/190528725.html"
5193,"August 5, 2006 3:04PM",fintail,"sometimes i think i wouldn't mind having a 560sl...probably just the weather getting to me as this summer has been very nice here. that signal red color is indeed unusual on one of those, too. it'd be a hard choice between that and a 113.

that acura is a rare bird in that condition. just about all of those are trashed in this area, or are really miled up. if you could negotiate it a bit...i think you could do worse for the money.

certainly not many of these left on the road"
5194,"August 5, 2006 5:22PM",bumpy,"if i'd special-ordered a $57,000 car in 1987, the first thing i would have done upon receipt was remove those stupid dot bumpers.

""1974 was the first year that ford had their small pick ups sent to japan for the engines to be installed.""

what? it's a rebadged mazda. did this guy even read the data plate he took a closeup picture of?"
5195,"August 5, 2006 6:14PM",fintail,"some people just don't get it. toyo kogyo.

euro bumpers are extremely hard to find."
5196,"August 5, 2006 6:19PM",qbrozen,"that's not an offensive comment at all ... just a true one.

the whole idea is for us to find potential projects and then talk about whether is viable or not, right? based on the number of projects we manage to find that get the ""fold 'em"" vote, it just goes to show you how tough it really is.

i think there were a couple back there where the census was ""eh, you may be alright if ..."" but, no, i don't think there has been one at all that was ""yes! that would be a great project!""

and, frankly, i'm not surprised. finding a rust-free hemicuda stashed in a barn and buying it off the poor [non-permissible content removed] for $300 is like getting hit with lightning, and i'd say most likely a thing of the past (you can thank barrett-jackson and the speed channel). the discussion may get hit with lightning at some point. you never know."
5197,"August 6, 2006 4:07AM",ghulet,"...unless you consider the seller finding this kind of money for this thing (from the 'please pay for my stupid rims/modifications' file):

http://chicago.craigslist.org/chc/car/190631736.html"
5198,"August 6, 2006 8:00AM",lilengineerboy,"yeah, i understand where everyone is coming from. i really need something to do this winter... as much as bench racing on the computer is fun, i need something more hands on to do during the hibernation period. i have been trying to find an original audi quattro for a few grand but they are either over budget or basket cases.
i am getting less picky about what it is at this point. one idea is to get a 2002 from california and having one of my friends out there bring it back here. it just has to be able to hold my interest and not financially wreck me. its not going to be a daily driver so that gives me a lot of freedom.
i'm still looking for the barn fresh 356 or 73 911s but alas, i'm not real hopeful (and if i did find it, i don't think i would try to do either one myself... which defeats the purpose here)"
5199,"August 6, 2006 8:19AM",fintail,"$7500 for a pimped out 20 year old supra...sign me up!

oooh he's ""firm"" on the price of this lovely...would a junkyard even pay you for it?

another beauty from the same seller

this must be his brother...dude, you need to ""reduce"" it again by about $1850

this could be decent for the money

good luck

could be a neat driver"
5200,"August 6, 2006 11:40AM",Mr_Shiftright,"you really don't want a 356 or 911 out of a barn. these cars in particular suffer mightily from long term careless storage. between the frozen calipers and the possibly damaged engine (flat engines don't like to sit there with moisture getting into the cylinders---they freeze the rings on the bottom side of the piston to the piston liners and that's $$$). you can't come out alive on an old porsche unless you have a running engine that can be tested and certified okay---because rebuilds are $8,000 on up for 4 cylinders and $10,000 on up for the 6s. and they are not volkswagon engines when you take them apart either--much more complex and requiring a high level of machining and precision assembly---an old vw engine, you can just slam those together in comparison. a porsche engine built by a vw mechanic will probably blow up.

2002s are all over the place in california. figure a decent one is $4,000 and up. but even a project would be okay if you don't have rust. there's a decent aftermarket for mechanical parts and some trim pieces for a 2002."
5201,"August 6, 2006 4:24PM",andre1969,"1996 is actually the year to get if you really want an impala ss. iirc, the 1994 had a column shifter and no tach. for 1995 they added a floor shift, but the tach didn't show up until 1996. minor details to be sure, but i've heard it's enough to make a difference.

i like the impala ss, but personally i'd just go get a '94-96 caprice or roadhazzard for a fraction of the price, and essentially end up with the same performance. a wolf in sheep's clothing, in essence.

i always thought it would be cool to take that lt-1 drivetrain and plant it in the older, boxier, lighter, '77-90 caprice. or better yet, a '78-81 malibu coupe. i'm sure that by now it's been done...i'd imagine that if i thought of it, there are probably plenty of people that have already done it."
5202,"August 6, 2006 4:33PM",qbrozen,"hmmm... that '69 monaco looks real nice for the money. i wonder what engine it has. i'm guessing not a real potent one or the seller would have an extra zero on that price.

if there's no rust underneath, i think i'd be interested no matter what engine it had (as long as it runs, that is)."
5203,"August 6, 2006 4:41PM",andre1969,"i like that '69 dodge monaco, especially for $900! those ""fuselage"" era '69-73 mopars usually didn't excite me, although i find that, with age, i do appreciate them more. there's something aout the '69 monaco i always liked though. i think the stylists did a good job at hiding its fatness. somehow it just comes off a bit sleeker to me than a '69 plymouth or chrysler.

oh, if i had about $1000-1500 burning a hole in my pocket, i saw a few vehicles for sale at a car show in macungie, pa that caught my eye.

first was a 1974 new yorker 4-door hardtop. it needed a good cleaning, and to be honest wasn't the most beautiful thing in the world, but i kinda liked it. had a 440-4bbl, and the only rust i could find was in the lower part of the rear quarters, which was common on these things. that part is almost horizontal, so you have to practically get up under the car to see it. i know they say that in the late 70's when cars got downsized, they became more space-efficient and in some cases were actually roomier. still, this sucker felt huge inside compared to my '79 nyer. harder to get into and out of, but once you were inside the legroom was expansive.

second was a 1977 gm pickup. i can't remember now if it was a chevy or gmc. it was a 3/4 ton, 8-foot bed, 350, 4wd, 8400 lb gvwr. looked like it had less rust on it than my '85 silverado, but it was extremely spartan inside. still kinda tempting, though

third was a 1981 dodge diplomat coupe. bucket seats and a floor shift. didn't say what engine it had, but i looked under and saw a crossover pipe, so i'm sure it was a 318. it actually looked like it was in really good shape.

4th was a 1964 olds 88 4-door sedan. a good 50-footer, but up close some of the ""repair"" in the rear quarters involved electrical tape! i always liked the '64 olds...kinda makes me think of a lincoln in a way.

all of these cars were priced around $2000-2200 which, i thought, was at least somewhat grounded in reality. at least these people weren't thinking they had rare collectibles or something!"
5204,"August 6, 2006 4:46PM",andre1969,"i was curious about that '69 monaco too, so i looked it up in my old car book. looks like that year, the monaco was kind of an upscale dodge, with the polara being the lower-level big model.

the monaco had a 383 standard, with 290 hp. i'm guessing that was a 2-bbl.

optional was a 383 with 330 hp (4-bbl most likely). you could also get a 440 with 350 or 375 hp. i think they were both 4-bbls, but one just had a hotter state of tune.

the polara, otoh, had a 318-2bbl with 230 hp standard, with all those other engines optional. the slant six was limited to darts and intermediates.

so it looks like you can't go wrong with that monaco. even the suckiest engine really doesn't suck. except probably gasoline! :shades:"
5205,"August 6, 2006 4:49PM",qbrozen,now you're just making it worse. now i am really interested ... but still live nowhere near it.
5206,"August 6, 2006 4:56PM",andre1969,"now you're just making it worse. now i am really interested ... but still live nowhere near it.

i hear ya on that one...why is it that all the cool stuff is always in fintail's neck of the woods, but around my area all i see is the overpriced crap! life just ain't fair sometimes."
